NO,NO,hLZOSDCf8XvQXszvinZzfRgmzbM9CAggwJnTHo0czp8=,X6dDAI/DZOWvu0Dg6gCgRoNr2vTUz/mc4SdHTNUPS38=,0.653698162,0.041684481,0.940572894,0.091064558,0.774652148,NO,NO,YES,NO,NO,20,0.182129115,3,15,0.981616075,0,0.95,3306,4678,NO,NO,NO,3,0.20051304,0.764670296,YES,NO,YES,NO,m6VWbMosDZ6xXcpDFB3CgEd8LRJK6pPQNg9kb2zcojY=,YGCdISifn4fLao/ASKdZFhGIq23oqzfSbUVb6px1pig=,0.653698162,0.041684481,0.940572894,0.091064558,0.756805808,YES,NO,NO,NO,NO,37,0.127404874,8,15,0.959170586,0,0.96,3306,4678,YES,NO,YES,1,0.168234288,0.746823956,z2wFVpUh4G0L4kHJmkIBDlA0U4DYed0FyF2RJDeTIyM=,YES,NO,z2wFVpUh4G0L4kHJmkIBDlA0U4DYed0FyF2RJDeTIyM=,YGCdISifn4fLao/ASKdZFhGIq23oqzfSbUVb6px1pig=,0.653698162,0.041684481,0.940572894,0.091064558,0.790078645,YES,NO,NO,NO,NO,37,0.127404874,8,15,0.959170586,0,0.91,3306,4678,YES,NO,YES,1,0.168234288,0.780096794,YGCdISifn4fLao/ASKdZFhGIq23oqzfSbUVb6px1pig=,YES,NO,2gcJ10wbzLOYXKmrq1Nz1zvcYUz1VD0cYcvSRDtvOqM=,YGCdISifn4fLao/ASKdZFhGIq23oqzfSbUVb6px1pig=,0.653698162,0.041684481,0.940572894,0.091064558,0.774652148,YES,NO,NO,NO,NO,37,0.066908935,8,15,0.959811885,0,0.95,3306,4678,YES,NO,YES,2,0.10709705,0.764670296,0.653698162,0.041684481,0.940572894,0.091064558,0.773442226,YES,NO,NO,NO,NO,37,0.127404874,8,15,0.959170586,0,0.97,3306,4678,YES,NO,YES,1,0.168234288,0.763460375
NO,NO,oAnX9K29qZIGqkgJILmtcTfpT99dzvDM8O2JvITz86g=,DPMubReLUctb4CKC75lbXJO030Si6cjLqJqk4hIOxoQ=,1.415919283,0,1,0,0.670625495,NO,NO,NO,NO,NO,4,0.168161435,7,18,0.957399103,0,1,1263,892,NO,NO,NO,3,0.210762332,0.661124307,NO,NO,NO,NO,oAnX9K29qZIGqkgJILmtcTfpT99dzvDM8O2JvITz86g=,DPMubReLUctb4CKC75lbXJO030Si6cjLqJqk4hIOxoQ=,1.415919283,0,1,0,0.670625495,NO,NO,NO,NO,NO,4,0.168161435,7,18,0.957399103,0,1,1263,892,NO,NO,NO,3,0.210762332,0.661124307,F7W9SeLW/3ch8lHBpSg8vrZvo1cMzseyLXcJsyeJVGk=,NO,NO,oAnX9K29qZIGqkgJILmtcTfpT99dzvDM8O2JvITz86g=,DPMubReLUctb4CKC75lbXJO030Si6cjLqJqk4hIOxoQ=,1.415919283,0,1,0,0.670625495,NO,NO,NO,NO,NO,4,0.168161435,7,18,0.957399103,0,1,1263,892,NO,NO,NO,3,0.210762332,0.661124307,FoQGM+61kv4Cm9UBKpdSW/UZEpBhMH1MnG2NpIa7+rU=,NO,NO,ct8df/TNIzlLWvcRe3cwdXwxnPHmR3oxJGPmNX8yf/Q=,8FufTisikMofib8ImAVGv0xbN0G9pg0C9xZNihS2Rqc=,1.415919283,0,1,0,0.670625495,NO,NO,NO,NO,NO,3,0.132286996,5,18,0.969730942,0,1,1263,892,NO,NO,NO,2,0.162556054,0.661124307,1.415919283,0,1,0,0.670625495,NO,NO,NO,NO,NO,0,0.132286996,13,18,0.927130045,0,1,1263,892,NO,NO,NO,3,0.210762332,0.661124307
NO,NO,9TVdUxsq04z+tyt4VtKVRoq0Rfks94nKasSH3XnsosU=,BWlzsfzvLpUVVqvMBbjZ4zlrnQb/agQ7zCXv27i3RUw=,1.144367261,0.091815162,0.911205074,0.397765026,0.784888699,YES,NO,NO,NO,YES,1,0.871942011,4,5,0.969193597,0,0.34,4672,3311,YES,NO,YES,2,0.902748414,0.774186644,NO,NO,NO,NO,9TVdUxsq04z+tyt4VtKVRoq0Rfks94nKasSH3XnsosU=,BWlzsfzvLpUVVqvMBbjZ4zlrnQb/agQ7zCXv27i3RUw=,1.144367261,0.091815162,0.911205074,0.397765026,0.784888699,YES,NO,NO,NO,YES,1,0.871942011,4,5,0.969193597,0,0.34,4672,3311,YES,NO,YES,2,0.902748414,0.774186644,BumpmgPGtJfg/HMR6nYgXStNFxv0sWnleJgn7FuZnng=,NO,NO,9TVdUxsq04z+tyt4VtKVRoq0Rfks94nKasSH3XnsosU=,BWlzsfzvLpUVVqvMBbjZ4zlrnQb/agQ7zCXv27i3RUw=,1.144367261,0.091815162,0.911205074,0.397765026,0.784888699,YES,NO,NO,NO,YES,1,0.871942011,4,5,0.969193597,0,0.34,4672,3311,YES,NO,YES,2,0.902748414,0.774186644,oDJ1OnuvQ2oNJG0z4NXDh66BrwH5pPSLn+RvrPoSb2I=,NO,NO,ib4VpsEsqJHzDiyL0dZLQ+xQzDPrkxE+9T3mx5fv2wI=,X6dDAI/DZOWvu0Dg6gCgRoNr2vTUz/mc4SdHTNUPS38=,1.144367261,0.091815162,0.911205074,0.397765026,0.784032534,NO,NO,YES,NO,NO,2,0.718514044,3,5,0.967381456,0,0.68,4672,3311,NO,NO,NO,0,0.751132588,0.775042808,1.144367261,0.091815162,0.911205074,0.397765026,0.784888699,YES,NO,YES,NO,YES,0,0.718514044,12,5,0.914152824,2,0.583333333,4672,3311,YES,NO,YES,2,0.902748414,0.774186644
NO,NO,xwsXqiKKcCR/qnf9D0nhCJIPbZrUpRe8saGSod64+BA=,aZTF/lredyP4cukeN8bh6kpBjYmS1QFNpPOg2LVm3Lg=,1.415919283,0,1,0,0.623911322,YES,NO,NO,NO,NO,1,0.887892377,8,7,0.943946188,0,1,1263,892,YES,NO,YES,6,0.943946188,0.614410135,NO,NO,NO,NO,gdfaGE7QfszkFZB441r6KOF3mW0dAHSlqwY+ZVBVOgg=,ABhwE8nsQMtFix2MDemgmGfoV68Tn3hLpZRXWVTQ0TM=,1.415919283,0,1,0,0.592240697,NO,NO,NO,NO,NO,18,0.696188341,6,1,0.945067265,0,1,1263,892,NO,NO,NO,0,0.751121076,0.582739509,xwsXqiKKcCR/qnf9D0nhCJIPbZrUpRe8saGSod64+BA=,NO,NO,06xu7z9ZZMwIdPSI6CgJ5mT2IkfRpy9W6gEgPZZP5sc=,WV5vAHFyqkeuyFB5KVNGFOBuwjkUGKYc8wh9QfpVzAA=,1.415919283,0,1,0,0.743467933,YES,NO,NO,NO,NO,4,0.743273543,6,7,0.956278027,0,1,1263,892,YES,NO,YES,5,0.786995516,0.733966746,aZTF/lredyP4cukeN8bh6kpBjYmS1QFNpPOg2LVm3Lg=,NO,NO,xFoMBMUeUtbdJ5Ippu/woIxwnnIYIIe61pLRe1N9RXI=,X6dDAI/DZOWvu0Dg6gCgRoNr2vTUz/mc4SdHTNUPS38=,1.415919283,0,1,0,0.623911322,NO,NO,NO,NO,NO,3,0.495515695,3,7,0.970852018,0,1,1263,892,NO,NO,NO,4,0.524663677,0.614410135,1.415919283,0,1,0,0.623911322,YES,NO,NO,NO,NO,3,0.730941704,8,7,0.943946188,0,1,1263,892,YES,NO,YES,5,0.786995516,0.614410135
NO,NO,X/hdUOVR5KuExVGLzjhLcM2CyIqym9t0Nh+ZX05M+1w=,+yhSY//Hpg7u0bSA7NYmcmRFgv3bF4Tw3BMHrBqaTtA=,1.211544096,0.285672429,0.404043364,1.17667741,0.925454545,YES,NO,YES,NO,YES,2,0.307061236,1,5,0.997363024,0,0.91,4400,3413,YES,NO,YES,1,0.309698213,0.920227273,NO,NO,NO,NO,LDD80VSZ7QTRn5eGnHm2NMMCGt9s3vVknvAlrNklbnc=,uP/H+MxM5JkfvMQOlfC9X1KpgGKd42Nktzrb5uyNNOY=,1.211544096,0.285672429,0.404043364,1.17667741,0.918863636,NO,NO,NO,NO,NO,8,0.285965426,4,5,0.985936127,0,0.91,4400,3413,NO,NO,NO,1,0.3000293,0.913409091,LXGtDHp5+1kTAka2bZxIxBS2NIPBZUgP37YOCbrTOCE=,NO,NO,CVRhn418Fh1+At7qr65S2bly7Bpq5hbTGq1blDZD5K0=,l1UySVvZnCVNUcLJi+j130+S17qvF6jEHcMJaEmzXuU=,1.211544096,0.285672429,0.404043364,1.17667741,0.933636364,NO,NO,NO,NO,NO,8,0.285965426,19,2,0.927447219,-0.5,0.67,4400,3413,NO,NO,NO,3,0.383533548,0.927272727,uP/H+MxM5JkfvMQOlfC9X1KpgGKd42Nktzrb5uyNNOY=,NO,NO,IP27DPdpTZtsTV8qXmQ5Z9v+TlRGIzO2PySI5x5TIFI=,b4OjaLjMA420VMpXhx+E2iaW+vRBxUlTr8QpwmPeM2E=,1.203926165,0.099619103,0.214767067,1.176970407,0.926136364,NO,NO,YES,NO,NO,5,0.153237621,5,4,0.971286258,0,0.87,4400,3413,NO,NO,NO,3,0.181951362,0.920227273,1.211544096,0.285672429,0.404043364,1.17667741,0.925454545,NO,NO,NO,NO,NO,6,0.286258424,4,5,0.983592148,0,0.87,4400,3413,NO,NO,NO,0,0.302666276,0.920227273
NO,NO,Rt2HjHjX8u8BWT62KZhbOgC06QdxsEOdlTQanHrVwc0=,3yK2OPj1uYDsoMgsxsjY1FxXkOllD8Xfh20VYGqT+nU=,1.415919283,0,1,0,0.535233571,NO,NO,YES,NO,NO,17,0.118834081,4,11,0.970852018,0,1,1263,892,NO,NO,NO,2,0.147982063,0.525732383,NO,NO,NO,NO,4Ixs174slUoIxIAfeDHZ/kaY7ZoF+zxnIP+sbkWEgbc=,3yK2OPj1uYDsoMgsxsjY1FxXkOllD8Xfh20VYGqT+nU=,1.415919283,0,1,0,0.520981789,NO,NO,YES,NO,NO,6,0.052690583,4,10,0.968609865,0,1,1263,892,NO,NO,NO,0,0.084080717,0.511480602,QGSeWovawbI1Abr0tmz56Kx9I7zUxIlScN+GevPGIew=,NO,NO,jJsjOc27OkEmLQWET5udC4pb7fddiCKx3KuRBcaobrg=,gNVKedeHcKHyWnIMnBCE9t9XOschRQCU8/XfcaY0mMk=,1.415919283,0,1,0,0.623911322,YES,NO,NO,NO,NO,6,0.052690583,6,7,0.951793722,0,1,1263,892,YES,NO,YES,0,0.100896861,0.614410135,EI0dNKKW6d1fYeK0fkGEp7/pY1RFj2bw/Pk47eN1Ls4=,NO,NO,PjTruliog5AfMwlLqF3ssgJdxSXMn7SNIatgNs8vzHY=,Kr2CC15nSwDjdpyAeVh4vOuIaHuC/Q7cL9BAK28JoG8=,1.415919283,0,1,0,0.535233571,NO,NO,YES,NO,NO,6,0.052690583,3,11,0.979820628,0,1,1263,892,NO,NO,NO,0,0.072869955,0.525732383,1.415919283,0,1,0,0.535233571,NO,NO,YES,NO,NO,3,0.080717489,4,11,0.97309417,0,1,1263,892,NO,NO,NO,1,0.107623318,0.525732383
NO,NO,3Cv9x2lHG5ymIOdtV6BTiR8wl0PDSJDatIgZKuc2kEk=,ubHy/++3FVAS97znZOt7L+cjkZFJREIiJPRZEfRIztc=,1.237892172,0.06091989,0.979287237,1.077063661,0.808067664,NO,NO,YES,NO,NO,3,0.645750838,3,6,0.969540055,0,0.89,4611,3283,NO,NO,NO,0,0.676210783,0.801561483,NO,NO,NO,NO,2kAARw4H3NIPgDXJy5YzWR+k5vVrhyiJSHy4IH6O6go=,FExKgjj6CsbToTubdZ+kGsOmUx3gCvZVJCdZPcdPNF4=,1.237892172,0.06091989,0.979287237,1.077063661,0.808067664,NO,NO,NO,NO,NO,6,0.598233323,5,6,0.96101127,0,0.85,4611,3283,NO,NO,NO,1,0.637222053,0.798959011,1ZS2IjQ8Mn0oW3DvX3fRdKEycadsKRv50iChBxbiIrM=,NO,NO,2kAARw4H3NIPgDXJy5YzWR+k5vVrhyiJSHy4IH6O6go=,FExKgjj6CsbToTubdZ+kGsOmUx3gCvZVJCdZPcdPNF4=,1.237892172,0.06091989,0.979287237,1.077063661,0.808067664,NO,NO,NO,NO,NO,6,0.598233323,5,6,0.96101127,0,0.85,4611,3283,NO,NO,NO,1,0.637222053,0.798959011,2PxUa8JbTa4AsYOal/gRUKk4Vj9+ORgPBIYJxVdqcW4=,NO,NO,2kAARw4H3NIPgDXJy5YzWR+k5vVrhyiJSHy4IH6O6go=,FExKgjj6CsbToTubdZ+kGsOmUx3gCvZVJCdZPcdPNF4=,1.237892172,0.06091989,0.979287237,1.077063661,0.808067664,NO,NO,NO,NO,NO,6,0.598233323,5,6,0.96101127,0,0.85,4611,3283,NO,NO,NO,1,0.637222053,0.798959011,1.237892172,0.06091989,0.979287237,1.077063661,0.808067664,NO,NO,YES,NO,NO,0,0.598233323,9,6,0.939254166,0,0.87,4611,3283,NO,NO,NO,2,0.676210783,0.798959011
NO,NO,x4ZSntGbx3BETDURJUCCyghFITBw0VjgvAJ6MqTzVew=,hCXwO/JldK5zcd9ejOD1FwmEgCf96eTdEVy7OtY2Y2g=,1.294117647,0,1,0,0.276094276,NO,NO,NO,NO,NO,2,0.103485839,1,3,0.990196078,0,1,1188,918,NO,NO,NO,1,0.11328976,0.263468013,NO,NO,NO,NO,NS6dBEeQwidEl+JceD54CxffrCHr3s2AvNxveaG4tEo=,sj6oO/qtc01dKx+cf5s+TA+ZKiiU46EzubiqdnB6bb0=,1.294117647,0,1,0,0.26010101,YES,NO,NO,NO,NO,12,0.064270153,13,3,0.880174292,0,1,1188,918,YES,NO,YES,0,0.184095861,0.247474747,200K1y5SWaOAEo86C/L/3FhhIbbDRzd7xdYQ2h+2CiI=,NO,NO,dNBmQbI7vru7zdmSQoKom2bdnru85v4Q8Gabdxy8Hfs=,GxxVmXQXl1NgdeYh0IxqFlNQ9P3+DC5K6+fP9fBePLY=,1.294117647,0,1,0,0.353535354,NO,NO,NO,NO,NO,12,0.064270153,7,4,0.912854031,0,1,1188,918,NO,NO,NO,0,0.151416122,0.340909091,X6dDAI/DZOWvu0Dg6gCgRoNr2vTUz/mc4SdHTNUPS38=,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1.294117647,0,1,0,0.276094276,NO,NO,YES,NO,NO,12,0.064270153,3,3,0.970588235,0,1,1188,918,NO,NO,NO,0,0.093681917,0.263468013
YES,NO,bucWQC58Q7sViOFigRC/WsJmtHPnct4nGR+1vExnMEo=,B+EJpnEbkYtLnwDQYN1dP1rcfnoCnxAjKLYwQZE07Ew=,0.653698162,0.041684481,0.940572894,0.091064558,0.539624924,YES,NO,NO,NO,NO,33,0.577169731,5,15,0.978409577,0,0.95,3306,4678,YES,NO,YES,1,0.598760154,0.529643073,YES,YES,YES,YES,MZZbXga8gvaCBqWpzrh2iKdOkcsz/bG/z4BVjUnqWT0=,YvZUuCDjLu9VvkCdBWgARWQrvm+FSXgxp0zIrMjcLBc=,0.653698162,0.041684481,0.940572894,0.091064558,0.524198427,YES,NO,NO,NO,NO,34,0.433091065,4,16,0.982257375,0,0.96,3306,4678,YES,NO,YES,7,0.45083369,0.514216576,MZZbXga8gvaCBqWpzrh2iKdOkcsz/bG/z4BVjUnqWT0=,YES,YES,MZZbXga8gvaCBqWpzrh2iKdOkcsz/bG/z4BVjUnqWT0=,YvZUuCDjLu9VvkCdBWgARWQrvm+FSXgxp0zIrMjcLBc=,0.653698162,0.041684481,0.940572894,0.091064558,0.557773745,YES,NO,NO,NO,NO,34,0.433091065,4,15,0.982257375,0,0.95,3306,4678,YES,NO,YES,7,0.45083369,0.547791894,YvZUuCDjLu9VvkCdBWgARWQrvm+FSXgxp0zIrMjcLBc=,YES,YES,MZZbXga8gvaCBqWpzrh2iKdOkcsz/bG/z4BVjUnqWT0=,YvZUuCDjLu9VvkCdBWgARWQrvm+FSXgxp0zIrMjcLBc=,0.653698162,0.041684481,0.940572894,0.091064558,0.541137326,YES,NO,NO,NO,NO,33,0.390337751,4,15,0.982257375,0,0.95,3306,4678,YES,NO,YES,6,0.408080376,0.531155475,0.653698162,0.041684481,0.940572894,0.091064558,0.541137326,YES,NO,NO,NO,NO,34,0.433091065,4,15,0.982257375,0,0.94,3306,4678,YES,NO,YES,7,0.45083369,0.531155475
NO,NO,Y8J2b2Rp7dwylYm/ZSsI1GmlStYKWmOXZ44BvpO96/4=,hCXwO/JldK5zcd9ejOD1FwmEgCf96eTdEVy7OtY2Y2g=,1.414798206,0,1,0,0.185419968,NO,NO,NO,NO,NO,3,0.6367713,1,4,0.992152466,0,1,1262,892,NO,NO,NO,1,0.644618834,0.174326466,NO,NO,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,CxvOT0Z5ZqMssIQ3xX2Dp5AjjW2DmHs9MR85RFYZkSY=,NO,NO,6Znm5i1q6SABk5CWFBHREoiJLn36ARUKDJ42jA/5irA=,1CiKJR7D66tRwH6l6wwv0p+D/tAuoW+NdSNqPTbvDoQ=,1.414798206,0,1,0,0.211568938,NO,NO,YES,NO,NO,3,0.575112108,7,2,0.946188341,0,1,1262,892,NO,NO,NO,0,0.628923767,0.202060222,oo9tGpHvTredpg9JkHgYbZAuxcwtSpQxU5mA/zUbxY8=,NO,NO,b23d16diaQDzRSg9d7al4d7zLn1ApZNiIDt+/qqU45M=,DuLQ7lxWlihQHa8qFQpjEJKqjuk8sNTlHzuwPgbGLkM=,1.414798206,0,1,0,0.190966719,YES,NO,NO,NO,NO,3,0.256726457,11,4,0.929372197,0,1,1262,892,YES,NO,YES,3,0.32735426,0.182250396,1.414798206,0,1,0,0.185419968,NO,NO,NO,NO,NO,3,0.575112108,6,4,0.947309417,0,1,1262,892,NO,NO,NO,0,0.627802691,0.174326466
NO,NO,SY2fsOv9NQ+1g0L0iWRLepoVBXzToQUVdog8CYkhjSE=,pHy5/m37WXgicL2NksCPoQ54Fpgz+pPWudDtbA2ZrTM=,1.415919283,0,1,0,0.163103721,YES,NO,YES,NO,YES,8,0.100896861,2,2,0.985426009,0,1,1263,892,YES,NO,YES,1,0.115470852,0.154394299,NO,NO,NO,NO,v27xAwSIIWNNfKPXozG9pe09F+XTEzEKHR6rOkfSRJQ=,4LhhvTzxwvh2SnFtcpaRasyvph66a3YDIQCshAfyS2o=,1.415919283,0,1,0,0.151227237,NO,NO,YES,NO,NO,6,0.057174888,2,3,0.986547085,0,1,1263,892,NO,NO,NO,1,0.070627803,0.142517815,04rymwoxsKuU2evELqimxbOTa+89cXmUrFhyIpaXOxE=,NO,NO,MO+tUog3lzXbcwhnPRJ9Bo/EJLZPXhE8gqB3Vs9PvH8=,4LhhvTzxwvh2SnFtcpaRasyvph66a3YDIQCshAfyS2o=,1.415919283,0,1,0,0.17418844,NO,NO,YES,NO,NO,6,0.057174888,2,3,0.986547085,0,1,1263,892,NO,NO,NO,1,0.070627803,0.165479018,rB07AAHPffU4zFFF8IrqfKSltyWcPyy4+q+IM5SLZiQ=,,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,1.415919283,0,1,0,0.163103721,NO,NO,NO,NO,NO,16,0.023542601,10,2,0.929372197,0,1,1263,892,NO,NO,NO,0,0.094170404,0.154394299
NO,NO,oJN+itK6KreqCjL8Dx6H5SkogKvFvyUrcRTFUG9B3aE=,XSJ6E8aAoZC7/KAu3eETpfMg3mCq7HVBFIVIsoMKh9E=,1.289473684,0,0.997277677,0.899576528,0.76755137,YES,NO,NO,NO,NO,2,0.899576528,5,14,0.952208106,0,0.87,4672,3306,YES,NO,YES,0,0.947368421,0.75984589,NO,NO,NO,NO,cQcoA50ZHJ7wxUFlxhsNe/OtX7yTXuL6Qa4JMwXw/LY=,rYEbBQ7yF5GcQ9RB0AYPYVDh/Zc2I7a6QnkAATWiCo8=,1.289473684,0,0.997277677,0.899576528,0.751284247,NO,NO,NO,NO,NO,3,0.832425892,14,7,0.952813067,0,0.61,4672,3306,NO,NO,NO,2,0.879612825,0.743150685,UVrmAq3N4Nkl7cuPWltWsW52109ot60hu8YQ0nB3B6E=,NO,NO,AbmMYZQx9cYaiNvRMSQxOvPuaoQ7oeW81TSMJrLsFqg=,wyygCRbDr++yWBy8A7EohuyLdErPFD0hOe+6opKYwkA=,1.289473684,0,0.997277677,0.899576528,0.772260274,NO,NO,NO,NO,NO,1,0.846339988,13,11,0.871143376,0,0.26,4672,3306,NO,NO,NO,0,0.975196612,0.770976027,XSJ6E8aAoZC7/KAu3eETpfMg3mCq7HVBFIVIsoMKh9E=,NO,NO,HsOmWdx1KJ+PvxNx47VNr0dMN5YB4ZQJJIlYGfJP+z8=,XSJ6E8aAoZC7/KAu3eETpfMg3mCq7HVBFIVIsoMKh9E=,1.289473684,0,0.997277677,0.899576528,0.766695205,YES,NO,NO,NO,YES,1,0.778584392,5,14,0.952208106,0,0.91,4672,3306,YES,NO,YES,1,0.826376286,0.759417808,1.289473684,0,0.997277677,0.899576528,0.767123288,YES,NO,NO,NO,YES,1,0.83908046,5,14,0.951603146,0,0.85,4672,3306,YES,NO,YES,2,0.887477314,0.759417808
NO,NO,bVBtFC6IGrm4uoAd077s6DKCuBHCFo+JPhFzyVOk2fA=,d75QnkPf30DpuSsMoFPUDVPdc2z9PVtT1sy3vSBYti8=,0.478076807,0.089204717,0.938615059,0.263985485,0.337895637,YES,NO,NO,NO,NO,1,0.747807681,17,7,0.867251285,0,0.58,4676,3307,YES,NO,YES,4,0.880556396,0.324850299,NO,NO,NO,NO,bVBtFC6IGrm4uoAd077s6DKCuBHCFo+JPhFzyVOk2fA=,d75QnkPf30DpuSsMoFPUDVPdc2z9PVtT1sy3vSBYti8=,0.478076807,0.089204717,0.938615059,0.263985485,0.337895637,YES,NO,NO,NO,NO,1,0.747807681,17,7,0.867251285,0,0.58,4676,3307,YES,NO,YES,4,0.880556396,0.324850299,B3jQ38B/Z2KW9r6+67Dlw7wzy2FQovy0DUF+q/NNPc4=,NO,NO,bVBtFC6IGrm4uoAd077s6DKCuBHCFo+JPhFzyVOk2fA=,d75QnkPf30DpuSsMoFPUDVPdc2z9PVtT1sy3vSBYti8=,0.478076807,0.089204717,0.938615059,0.263985485,0.337895637,YES,NO,NO,NO,NO,1,0.747807681,17,7,0.867251285,0,0.58,4676,3307,YES,NO,YES,4,0.880556396,0.324850299,64F64OzLQrpQ6qtVCiu2h24X+U3DeTa3nm0T956MKxY=,NO,NO,R9oGsc3nPxlVDzozzCClgEXtXagvYyyuIoQARvzVn6M=,YtyI9plCt+7CY8Wk/CRBV1sy18Q0VZLCGQB14GN2jWk=,0.478076807,0.089204717,0.938615059,0.263985485,0.333618477,YES,NO,NO,NO,NO,1,0.510432416,10,7,0.918657393,0,0.91,4676,3307,YES,YES,YES,0,0.591775023,0.324850299,0.478076807,0.089204717,0.938615059,0.263985485,0.337895637,YES,NO,NO,NO,NO,0,0.510432416,42,7,0.734294368,2.666666667,0.733333333,4676,3307,NO,NO,NO,4,0.880556396,0.324850299
,,,,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,NO,NO,NO,NO,x4ZSntGbx3BETDURJUCCyghFITBw0VjgvAJ6MqTzVew=,hCXwO/JldK5zcd9ejOD1FwmEgCf96eTdEVy7OtY2Y2g=,1.414798206,0,1,0,0.842313788,NO,NO,NO,NO,NO,4,0.26793722,1,16,0.927130045,-2,1,1262,892,NO,NO,NO,14,0.273542601,0.830427892,t387iGMPerbI/rqFXxKeqF1PIwRg61ePywtLAFDnCvU=,NO,NO,x4ZSntGbx3BETDURJUCCyghFITBw0VjgvAJ6MqTzVew=,hCXwO/JldK5zcd9ejOD1FwmEgCf96eTdEVy7OtY2Y2g=,1.414798206,0,1,0,0.842313788,NO,NO,NO,NO,NO,4,0.26793722,1,16,0.927130045,-2,1,1262,892,NO,NO,NO,14,0.273542601,0.830427892,kNNF/t6RVxA5ameB+lwcboBR1SrJrAugJ5ILm6d0xvQ=,NO,NO,x4ZSntGbx3BETDURJUCCyghFITBw0VjgvAJ6MqTzVew=,hCXwO/JldK5zcd9ejOD1FwmEgCf96eTdEVy7OtY2Y2g=,1.414798206,0,1,0,0.842313788,NO,NO,NO,NO,NO,4,0.26793722,1,16,0.927130045,-2,1,1262,892,NO,NO,NO,14,0.273542601,0.830427892,1.414798206,0,1,0,0.842313788,YES,NO,NO,NO,NO,5,0.272421525,8,16,0.927130045,-2,1,1262,892,YES,YES,YES,15,0.339686099,0.830427892
NO,NO,3qPwF0xbwosjVLfkCZe1nKWnY+XZqZ7UtIWgyQxAPL4=,oo9tGpHvTredpg9JkHgYbZAuxcwtSpQxU5mA/zUbxY8=,0.445856019,0.094071385,0.790078645,0.248336358,0.232578025,NO,NO,YES,NO,NO,2,0.618572293,6,4,0.93768905,0,0.89,4678,3306,NO,NO,NO,1,0.680883243,0.22231723,NO,NO,NO,NO,Y8J2b2Rp7dwylYm/ZSsI1GmlStYKWmOXZ44BvpO96/4=,hCXwO/JldK5zcd9ejOD1FwmEgCf96eTdEVy7OtY2Y2g=,0.445856019,0.094071385,0.790078645,0.248336358,0.213980333,NO,NO,NO,NO,NO,1,0.607683001,1,5,0.989110708,0,0.89,4678,3306,NO,NO,NO,1,0.618572293,0.204147071,MeBJ/ZzEIXfNKat4w1oeDxiMNKrAeY0PH41i00hpYDo=,NO,NO,7pz5dYj+4LtMcc1xk80rWEPO21W+x4B+370CkyNIX34=,L0WlKXtTV+CcZRosiJ0gR/6Vq/Vtg0MikqQvxNU5TqU=,0.445856019,0.094071385,0.790078645,0.248336358,0.252672082,NO,NO,NO,NO,NO,1,0.583787054,22,2,0.795220811,0,0.82,4678,3306,NO,NO,NO,2,0.788566243,0.239418555,tnLDGLnpYhzsik5+X+WPo4KQJoQA0TfWRlmEtQ3XNJQ=,NO,NO,ZPbSkJTOJkFSdPG7cDT9kQkifRKj1DB6V2QNynq6xRI=,FExKgjj6CsbToTubdZ+kGsOmUx3gCvZVJCdZPcdPNF4=,0.445856019,0.094071385,0.790078645,0.248336358,0.231722959,NO,NO,YES,NO,NO,3,0.537507562,5,4,0.952510587,0,0.9,4678,3306,NO,NO,NO,2,0.584996975,0.221462163,0.445856019,0.094071385,0.790078645,0.248336358,0.231936725,NO,NO,YES,YES,YES,3,0.591954023,2,4,0.980641258,0,0.91,4678,3306,NO,NO,NO,1,0.611312765,0.222103463
